step,degree_2,degree_3,degree_4,degree_5,degree_6_plus,levenshtein_distance,mesh_distance,action,action_letters,reward
5,4,4,1,0,0,4.0,1.0,1,ppttt,24.0
2,4,4,1,0,0,3.0,1.0,0,a,24.0
2,4,4,1,0,0,4.0,1.0,0,aa,-100.0
5,4,4,1,0,0,3.0,1.0,1,t,-26.0
5,4,4,1,0,0,2.0,1.0,1,tt,31.0
5,4,4,1,0,0,2.0,1.0,2,ttp,31.0
5,4,4,1,0,0,3.0,1.0,2,ttpp,24.0
5,4,4,1,0,0,4.0,1.0,1,ttppt,15.0
5,4,4,1,0,0,3.0,1.0,1,t,-26.0
5,4,4,1,0,0,2.0,1.0,1,tt,31.0
5,4,4,1,0,0,2.0,1.0,1,ttt,81.0
5,4,4,1,0,0,2.0,1.0,2,tttp,81.0
5,4,4,1,0,0,4.0,1.0,1,tttpt,74.0
5,4,4,1,0,0,4.0,1.0,2,p,-35.0
5,4,4,1,0,0,3.0,1.0,1,pt,24.0
5,4,4,1,0,0,2.0,1.0,1,ptt,81.0
5,4,4,1,0,0,2.0,1.0,1,pttt,81.0
5,4,4,1,0,0,4.0,1.0,2,ptttp,74.0
5,4,4,1,0,0,4.0,1.0,2,p,-35.0
5,4,4,1,0,0,3.0,1.0,1,pt,24.0
5,4,4,1,0,0,2.0,1.0,1,ptt,81.0
5,4,4,1,0,0,1.0,1.0,0,ptta,136.0
5,4,4,1,0,0,4.0,1.0,1,pttat,131.0
5,4,4,1,0,0,3.0,1.0,1,t,-26.0
5,4,4,1,0,0,2.0,1.0,0,ta,-19.0
5,4,4,1,0,0,3.0,1.0,1,tat,24.0
5,4,4,1,0,0,2.0,1.0,1,tatt,31.0
5,4,4,1,0,0,4.0,1.0,1,tattt,31.0
5,4,4,1,0,0,4.0,1.0,2,p,-35.0
5,4,4,1,0,0,3.0,1.0,1,pt,24.0
5,4,4,1,0,0,2.0,1.0,0,pta,31.0
5,4,4,1,0,0,3.0,1.0,1,ptat,24.0
5,4,4,1,0,0,4.0,1.0,1,ptatt,24.0
5,4,4,1,0,0,3.0,1.0,1,t,-26.0
5,4,4,1,0,0,2.0,1.0,1,tt,31.0
5,4,4,1,0,0,1.0,1.0,0,tta,36.0
5,4,4,1,0,0,2.0,1.0,1,ttat,31.0
5,4,4,1,0,0,4.0,1.0,0,ttata,37.0
5,4,4,1,0,0,3.0,1.0,1,t,-26.0
5,4,4,1,0,0,2.0,1.0,1,tt,31.0
5,4,4,1,0,0,2.0,1.0,2,ttp,31.0
5,4,4,1,0,0,3.0,1.0,1,ttpt,24.0
5,4,4,1,0,0,4.0,1.0,1,ttptt,24.0
5,4,4,1,0,0,4.0,1.0,2,p,-35.0
5,4,4,1,0,0,4.0,1.0,2,pp,-35.0
5,4,4,1,0,0,3.0,1.0,0,ppa,-26.0
5,4,4,1,0,0,4.0,1.0,1,ppat,-35.0
5,4,4,1,0,0,4.0,1.0,0,ppata,-18.0
5,4,4,1,0,0,3.0,1.0,1,t,-26.0
5,4,4,1,0,0,2.0,1.0,1,tt,31.0
5,4,4,1,0,0,2.0,1.0,1,ttt,81.0
5,4,4,1,0,0,2.0,1.0,1,tttt,81.0
5,4,4,1,0,0,4.0,1.0,2,ttttp,74.0
5,4,4,1,0,0,3.0,1.0,0,a,24.0
5,4,4,1,0,0,2.0,1.0,1,at,81.0
5,5,4,2,0,0,1.0,0.0,0,ata,90.0
5,5,4,2,0,0,1.0,0.0,0,ataa,140.0
5,4,4,1,0,0,4.0,1.0,1,ataat,137.0
5,4,4,1,0,0,3.0,1.0,1,t,-26.0
5,4,4,1,0,0,3.0,1.0,2,tp,-26.0
5,4,4,1,0,0,3.0,1.0,1,tpt,24.0
5,4,4,1,0,0,3.0,1.0,1,tptt,24.0
5,4,4,1,0,0,4.0,1.0,0,tptta,31.0
5,4,4,1,0,0,3.0,1.0,1,t,-26.0
5,4,4,1,0,0,2.0,1.0,1,tt,31.0
5,4,4,1,0,0,2.0,1.0,2,ttp,31.0
5,4,4,1,0,0,3.0,1.0,1,ttpt,24.0
5,4,4,1,0,0,4.0,1.0,1,ttptt,24.0
5,4,4,1,0,0,4.0,1.0,2,p,-35.0
5,4,4,1,0,0,3.0,1.0,1,pt,24.0
5,4,4,1,0,0,2.0,1.0,1,ptt,81.0
5,4,4,1,0,0,2.0,1.0,1,pttt,81.0
5,4,4,1,0,0,4.0,1.0,2,ptttp,74.0
5,4,4,1,0,0,4.0,1.0,2,p,-35.0
5,4,4,1,0,0,4.0,1.0,2,pp,-35.0
5,4,4,1,0,0,3.0,1.0,1,ppt,24.0
5,4,4,1,0,0,3.0,1.0,1,pptt,24.0
5,4,4,1,0,0,4.0,1.0,2,ppttp,24.0
5,4,4,1,0,0,3.0,1.0,0,a,24.0
5,4,4,1,0,0,2.0,1.0,1,at,81.0
5,4,4,1,0,0,1.0,1.0,1,att,136.0
5,4,4,1,0,0,1.0,1.0,1,attt,136.0
5,4,4,1,0,0,4.0,1.0,1,atttt,131.0
5,4,4,1,0,0,4.0,1.0,2,p,-35.0
5,4,4,1,0,0,3.0,1.0,1,pt,24.0
5,4,4,1,0,0,2.0,1.0,1,ptt,81.0
5,4,4,1,0,0,1.0,1.0,0,ptta,136.0
5,4,4,1,0,0,4.0,1.0,1,pttat,131.0
5,4,4,1,0,0,3.0,1.0,0,a,24.0
5,4,4,1,0,0,2.0,1.0,1,at,81.0
5,4,4,1,0,0,2.0,1.0,2,atp,81.0
5,4,4,1,0,0,2.0,1.0,1,atpt,81.0
5,4,4,1,0,0,4.0,1.0,1,atptt,81.0
5,4,4,1,0,0,3.0,1.0,1,t,-26.0
5,4,4,1,0,0,2.0,1.0,1,tt,31.0
5,4,4,1,0,0,2.0,1.0,1,ttt,81.0
5,4,4,1,0,0,2.0,1.0,1,tttt,81.0
5,4,4,1,0,0,4.0,1.0,0,tttta,81.0
5,4,4,1,0,0,3.0,1.0,0,a,24.0
5,4,4,1,0,0,2.0,1.0,1,at,81.0
5,4,4,1,0,0,2.0,1.0,2,atp,81.0
5,5,4,2,0,0,1.0,0.0,0,atpa,140.0
5,4,4,1,0,0,4.0,1.0,1,atpat,137.0
5,4,4,1,0,0,3.0,1.0,1,t,-26.0
5,4,4,1,0,0,2.0,1.0,1,tt,31.0
5,4,4,1,0,0,1.0,1.0,0,tta,36.0
5,4,4,1,0,0,2.0,1.0,1,ttat,31.0
5,4,4,1,0,0,4.0,1.0,0,ttata,37.0
5,4,4,1,0,0,3.0,1.0,1,t,-26.0
5,4,4,1,0,0,2.0,1.0,1,tt,31.0
5,4,4,1,0,0,2.0,1.0,1,ttt,81.0
5,4,4,1,0,0,2.0,1.0,1,tttt,81.0
5,4,4,1,0,0,4.0,1.0,1,ttttt,74.0
5,4,4,1,0,0,3.0,1.0,1,t,-26.0
5,4,4,1,0,0,2.0,1.0,1,tt,31.0
5,4,4,1,0,0,2.0,1.0,1,ttt,81.0
5,4,4,1,0,0,1.0,1.0,0,ttta,136.0
5,4,4,1,0,0,4.0,1.0,1,tttat,131.0
5,4,4,1,0,0,4.0,1.0,2,p,-35.0
5,4,4,1,0,0,3.0,1.0,1,pt,24.0
5,4,4,1,0,0,2.0,1.0,1,ptt,81.0
5,4,4,1,0,0,2.0,1.0,1,pttt,81.0
5,4,4,1,0,0,4.0,1.0,1,ptttt,74.0
5,4,4,1,0,0,4.0,1.0,2,p,-35.0
5,4,4,1,0,0,3.0,1.0,1,pt,24.0
5,4,4,1,0,0,2.0,1.0,1,ptt,81.0
5,4,4,1,0,0,2.0,1.0,1,pttt,81.0
5,4,4,1,0,0,4.0,1.0,1,ptttt,74.0
5,4,4,1,0,0,3.0,1.0,1,t,-26.0
5,4,4,1,0,0,2.0,1.0,1,tt,31.0
5,4,4,1,0,0,2.0,1.0,2,ttp,31.0
5,4,4,1,0,0,3.0,1.0,1,ttpt,24.0
5,4,4,1,0,0,4.0,1.0,1,ttptt,24.0
5,4,4,1,0,0,3.0,1.0,1,t,-26.0
5,4,4,1,0,0,2.0,1.0,0,ta,-19.0
5,4,4,1,0,0,3.0,1.0,2,tap,-26.0
5,4,4,1,0,0,3.0,1.0,1,tapt,-26.0
5,4,4,1,0,0,4.0,1.0,2,taptp,-26.0
5,4,4,1,0,0,3.0,1.0,1,t,-26.0
5,4,4,1,0,0,3.0,1.0,2,tp,-26.0
5,4,4,1,0,0,3.0,1.0,2,tpp,-26.0
5,4,4,1,0,0,4.0,1.0,2,tppp,-35.0
5,4,4,1,0,0,4.0,1.0,1,tpppt,-46.0
5,4,4,1,0,0,3.0,1.0,1,t,-26.0
5,4,4,1,0,0,2.0,1.0,1,tt,31.0
5,4,4,1,0,0,1.0,1.0,0,tta,36.0
5,4,4,1,0,0,2.0,1.0,2,ttap,31.0
5,4,4,1,0,0,4.0,1.0,1,ttapt,24.0
5,4,4,1,0,0,3.0,1.0,1,t,-26.0
5,4,4,1,0,0,2.0,1.0,1,tt,31.0
5,4,4,1,0,0,2.0,1.0,1,ttt,81.0
5,4,4,1,0,0,2.0,1.0,2,tttp,81.0
5,4,4,1,0,0,4.0,1.0,1,tttpt,74.0
5,4,4,1,0,0,4.0,1.0,2,p,-35.0
5,4,4,1,0,0,4.0,1.0,2,pp,-35.0
5,4,4,1,0,0,3.0,1.0,1,ppt,24.0
5,4,4,1,0,0,3.0,1.0,1,pptt,24.0
5,4,4,1,0,0,4.0,1.0,2,ppttp,24.0
2,4,4,1,0,0,3.0,1.0,0,a,24.0
2,4,4,1,0,0,4.0,1.0,0,aa,-100.0
3,4,4,1,0,0,4.0,1.0,2,p,-35.0
3,4,4,1,0,0,3.0,1.0,0,pa,-26.0
3,4,4,1,0,0,4.0,1.0,0,paa,-100.0
5,4,4,1,0,0,3.0,1.0,1,t,-26.0
5,4,4,1,0,0,2.0,1.0,1,tt,31.0
5,4,4,1,0,0,2.0,1.0,1,ttt,81.0
5,4,4,1,0,0,2.0,1.0,1,tttt,81.0
5,4,4,1,0,0,4.0,1.0,2,ttttp,74.0
5,4,4,1,0,0,3.0,1.0,1,t,-26.0
5,4,4,1,0,0,2.0,1.0,1,tt,31.0
5,4,4,1,0,0,2.0,1.0,1,ttt,81.0
5,4,4,1,0,0,2.0,1.0,1,tttt,81.0
5,4,4,1,0,0,4.0,1.0,1,ttttt,74.0
5,4,4,1,0,0,4.0,1.0,2,p,-35.0
5,4,4,1,0,0,3.0,1.0,1,pt,24.0
5,4,4,1,0,0,2.0,1.0,1,ptt,81.0
5,4,4,1,0,0,2.0,1.0,2,pttp,81.0
5,4,4,1,0,0,4.0,1.0,2,pttpp,74.0
5,4,4,1,0,0,3.0,1.0,0,a,24.0
5,4,4,1,0,0,2.0,1.0,1,at,81.0
5,4,4,1,0,0,2.0,1.0,2,atp,81.0
5,4,4,1,0,0,2.0,1.0,1,atpt,81.0
5,4,4,1,0,0,4.0,1.0,1,atptt,81.0
5,4,4,1,0,0,3.0,1.0,0,a,24.0
5,4,4,1,0,0,2.0,1.0,1,at,81.0
5,4,4,1,0,0,1.0,1.0,1,att,136.0
5,4,4,1,0,0,1.0,1.0,1,attt,136.0
5,4,4,1,0,0,4.0,1.0,1,atttt,131.0
5,4,4,1,0,0,3.0,1.0,1,t,-26.0
5,4,4,1,0,0,2.0,1.0,1,tt,31.0
5,4,4,1,0,0,2.0,1.0,1,ttt,81.0
5,4,4,1,0,0,2.0,1.0,1,tttt,81.0
5,4,4,1,0,0,4.0,1.0,1,ttttt,74.0
5,4,4,1,0,0,3.0,1.0,0,a,24.0
5,4,4,1,0,0,2.0,1.0,1,at,81.0
5,4,4,1,0,0,2.0,1.0,2,atp,81.0
5,4,4,1,0,0,2.0,1.0,1,atpt,81.0
5,4,4,1,0,0,4.0,1.0,1,atptt,81.0
5,4,4,1,0,0,3.0,1.0,1,t,-26.0
5,4,4,1,0,0,2.0,1.0,1,tt,31.0
5,4,4,1,0,0,1.0,1.0,0,tta,36.0
5,4,4,1,0,0,2.0,1.0,2,ttap,31.0
5,4,4,1,0,0,4.0,1.0,1,ttapt,24.0
5,4,4,1,0,0,3.0,1.0,1,t,-26.0
5,4,4,1,0,0,2.0,1.0,1,tt,31.0
5,4,4,1,0,0,2.0,1.0,2,ttp,31.0
5,4,4,1,0,0,3.0,1.0,1,ttpt,24.0
5,4,4,1,0,0,4.0,1.0,1,ttptt,24.0
5,4,4,1,0,0,3.0,1.0,0,a,24.0
5,4,4,1,0,0,2.0,1.0,1,at,81.0
5,4,4,1,0,0,2.0,1.0,2,atp,81.0
5,5,4,2,0,0,1.0,0.0,0,atpa,140.0
5,4,4,1,0,0,4.0,1.0,2,atpap,137.0
2,4,4,1,0,0,3.0,1.0,0,a,24.0
2,4,4,1,0,0,4.0,1.0,0,aa,-100.0
4,4,4,1,0,0,3.0,1.0,0,a,24.0
4,4,4,1,0,0,2.0,1.0,1,at,81.0
4,4,4,1,0,0,1.0,1.0,1,att,136.0
4,4,4,1,0,0,4.0,1.0,0,atta,400.0
5,4,4,1,0,0,4.0,1.0,2,p,-35.0
5,4,4,1,0,0,3.0,1.0,1,pt,24.0
5,4,4,1,0,0,3.0,1.0,2,ptp,24.0
5,4,4,1,0,0,3.0,1.0,1,ptpt,24.0
5,4,4,1,0,0,4.0,1.0,1,ptptt,24.0
5,4,4,1,0,0,3.0,1.0,0,a,24.0
5,4,4,1,0,0,2.0,1.0,1,at,81.0
5,4,4,1,0,0,2.0,1.0,2,atp,81.0
5,4,4,1,0,0,2.0,1.0,1,atpt,81.0
5,4,4,1,0,0,4.0,1.0,1,atptt,81.0
5,4,4,1,0,0,4.0,1.0,2,p,-35.0
5,4,4,1,0,0,3.0,1.0,0,pa,-26.0
5,4,4,1,0,0,3.0,1.0,1,pat,24.0
5,4,4,1,0,0,3.0,1.0,2,patp,24.0
5,4,4,1,0,0,4.0,1.0,1,patpt,24.0
5,4,4,1,0,0,3.0,1.0,1,t,-26.0
5,4,4,1,0,0,2.0,1.0,1,tt,31.0
5,4,4,1,0,0,2.0,1.0,1,ttt,81.0
5,4,4,1,0,0,2.0,1.0,1,tttt,81.0
5,4,4,1,0,0,4.0,1.0,1,ttttt,74.0
5,4,4,1,0,0,3.0,1.0,1,t,-26.0
5,4,4,1,0,0,2.0,1.0,1,tt,31.0
5,4,4,1,0,0,2.0,1.0,1,ttt,81.0
5,4,4,1,0,0,2.0,1.0,1,tttt,81.0
5,4,4,1,0,0,4.0,1.0,1,ttttt,74.0
5,4,4,1,0,0,3.0,1.0,0,a,24.0
5,4,4,1,0,0,2.0,1.0,1,at,81.0
5,4,4,1,0,0,1.0,1.0,1,att,136.0
5,4,4,1,0,0,1.0,1.0,1,attt,136.0
5,4,4,1,0,0,4.0,1.0,1,atttt,131.0
2,4,4,1,0,0,3.0,1.0,0,a,24.0
2,4,4,1,0,0,4.0,1.0,0,aa,-100.0
5,4,4,1,0,0,3.0,1.0,1,t,-26.0
5,4,4,1,0,0,2.0,1.0,1,tt,31.0
5,4,4,1,0,0,2.0,1.0,1,ttt,81.0
5,4,4,1,0,0,2.0,1.0,1,tttt,81.0
5,4,4,1,0,0,4.0,1.0,0,tttta,81.0
5,4,4,1,0,0,3.0,1.0,1,t,-26.0
5,4,4,1,0,0,3.0,1.0,2,tp,-26.0
5,4,4,1,0,0,3.0,1.0,1,tpt,24.0
5,4,4,1,0,0,3.0,1.0,2,tptp,24.0
5,4,4,1,0,0,4.0,1.0,1,tptpt,15.0
5,4,4,1,0,0,3.0,1.0,1,t,-26.0
5,4,4,1,0,0,2.0,1.0,1,tt,31.0
5,4,4,1,0,0,2.0,1.0,1,ttt,81.0
5,4,4,1,0,0,2.0,1.0,2,tttp,81.0
5,4,4,1,0,0,4.0,1.0,1,tttpt,74.0
5,4,4,1,0,0,3.0,1.0,1,t,-26.0
5,4,4,1,0,0,2.0,1.0,1,tt,31.0
5,4,4,1,0,0,2.0,1.0,2,ttp,31.0
5,4,4,1,0,0,3.0,1.0,1,ttpt,24.0
5,4,4,1,0,0,4.0,1.0,0,ttpta,31.0
5,4,4,1,0,0,3.0,1.0,1,t,-26.0
5,4,4,1,0,0,3.0,1.0,2,tp,-26.0
5,4,4,1,0,0,3.0,1.0,1,tpt,24.0
5,4,4,1,0,0,3.0,1.0,1,tptt,24.0
5,4,4,1,0,0,4.0,1.0,1,tpttt,24.0
5,4,4,1,0,0,3.0,1.0,1,t,-26.0
5,4,4,1,0,0,2.0,1.0,1,tt,31.0
5,4,4,1,0,0,2.0,1.0,2,ttp,31.0
5,4,4,1,0,0,2.0,1.0,0,ttpa,81.0
5,4,4,1,0,0,4.0,1.0,0,ttpaa,-100.0
5,4,4,1,0,0,3.0,1.0,1,t,-26.0
5,4,4,1,0,0,2.0,1.0,1,tt,31.0
5,4,4,1,0,0,2.0,1.0,1,ttt,81.0
5,4,4,1,0,0,2.0,1.0,2,tttp,81.0
5,4,4,1,0,0,4.0,1.0,1,tttpt,74.0
5,4,4,1,0,0,3.0,1.0,0,a,24.0
5,4,4,1,0,0,2.0,1.0,1,at,81.0
5,4,4,1,0,0,1.0,1.0,1,att,136.0
5,4,4,1,0,0,1.0,1.0,2,attp,136.0
5,4,4,1,0,0,4.0,1.0,0,attpa,349.0
5,4,4,1,0,0,3.0,1.0,1,t,-26.0
5,4,4,1,0,0,2.0,1.0,1,tt,31.0
5,4,4,1,0,0,2.0,1.0,2,ttp,31.0
5,4,4,1,0,0,3.0,1.0,1,ttpt,24.0
5,4,4,1,0,0,4.0,1.0,1,ttptt,24.0
5,4,4,1,0,0,3.0,1.0,1,t,-26.0
5,4,4,1,0,0,2.0,1.0,1,tt,31.0
5,4,4,1,0,0,2.0,1.0,1,ttt,81.0
5,4,4,1,0,0,2.0,1.0,1,tttt,81.0
5,4,4,1,0,0,4.0,1.0,1,ttttt,74.0
5,4,4,1,0,0,3.0,1.0,0,a,24.0
5,4,4,1,0,0,2.0,1.0,1,at,81.0
5,4,4,1,0,0,2.0,1.0,2,atp,81.0
5,4,4,1,0,0,2.0,1.0,1,atpt,81.0
5,4,4,1,0,0,4.0,1.0,2,atptp,81.0
5,4,4,1,0,0,4.0,1.0,2,p,-35.0
5,4,4,1,0,0,3.0,1.0,1,pt,24.0
5,4,4,1,0,0,2.0,1.0,1,ptt,81.0
5,4,4,1,0,0,2.0,1.0,1,pttt,81.0
5,4,4,1,0,0,4.0,1.0,1,ptttt,74.0
5,4,4,1,0,0,4.0,1.0,2,p,-35.0
5,4,4,1,0,0,3.0,1.0,0,pa,-26.0
5,4,4,1,0,0,3.0,1.0,1,pat,24.0
5,4,4,1,0,0,2.0,1.0,1,patt,31.0
5,4,4,1,0,0,4.0,1.0,0,patta,41.0
5,4,4,1,0,0,3.0,1.0,1,t,-26.0
5,4,4,1,0,0,2.0,1.0,1,tt,31.0
5,4,4,1,0,0,2.0,1.0,2,ttp,31.0
5,4,4,1,0,0,3.0,1.0,1,ttpt,24.0
5,4,4,1,0,0,4.0,1.0,1,ttptt,24.0
5,4,4,1,0,0,4.0,1.0,2,p,-35.0
5,4,4,1,0,0,3.0,1.0,1,pt,24.0
5,4,4,1,0,0,2.0,1.0,1,ptt,81.0
5,4,4,1,0,0,2.0,1.0,1,pttt,81.0
5,4,4,1,0,0,4.0,1.0,0,pttta,81.0
5,4,4,1,0,0,4.0,1.0,2,p,-35.0
5,4,4,1,0,0,3.0,1.0,1,pt,24.0
5,4,4,1,0,0,3.0,1.0,2,ptp,24.0
5,4,4,1,0,0,2.0,1.0,0,ptpa,81.0
5,4,4,1,0,0,4.0,1.0,1,ptpat,74.0
5,4,4,1,0,0,4.0,1.0,2,p,-35.0
5,4,4,1,0,0,3.0,1.0,0,pa,-26.0
5,4,4,1,0,0,4.0,1.0,2,pap,-35.0
5,4,4,1,0,0,4.0,1.0,2,papp,-35.0
5,4,4,1,0,0,4.0,1.0,2,pappp,-35.0
5,4,4,1,0,0,3.0,1.0,1,t,-26.0
5,4,4,1,0,0,2.0,1.0,1,tt,31.0
5,4,4,1,0,0,2.0,1.0,2,ttp,31.0
5,4,4,1,0,0,3.0,1.0,1,ttpt,24.0
5,4,4,1,0,0,4.0,1.0,0,ttpta,31.0
5,4,4,1,0,0,4.0,1.0,2,p,-35.0
5,4,4,1,0,0,3.0,1.0,1,pt,24.0
5,4,4,1,0,0,2.0,1.0,0,pta,31.0
5,4,4,1,0,0,3.0,1.0,2,ptap,24.0
5,4,4,1,0,0,4.0,1.0,1,ptapt,15.0
5,4,4,1,0,0,3.0,1.0,1,t,-26.0
5,4,4,1,0,0,2.0,1.0,1,tt,31.0
5,4,4,1,0,0,2.0,1.0,2,ttp,31.0
5,4,4,1,0,0,3.0,1.0,1,ttpt,24.0
5,4,4,1,0,0,4.0,1.0,1,ttptt,24.0
4,4,4,1,0,0,3.0,1.0,1,t,-26.0
4,4,4,1,0,0,2.0,1.0,1,tt,31.0
4,4,4,1,0,0,1.0,1.0,0,tta,36.0
4,4,4,1,0,0,4.0,1.0,0,ttaa,-100.0
5,4,4,1,0,0,3.0,1.0,1,t,-26.0
5,4,4,1,0,0,2.0,1.0,1,tt,31.0
5,4,4,1,0,0,2.0,1.0,1,ttt,81.0
5,4,4,1,0,0,1.0,1.0,0,ttta,136.0
5,4,4,1,0,0,4.0,1.0,1,tttat,131.0
3,4,4,1,0,0,3.0,1.0,1,t,-26.0
3,4,4,1,0,0,2.0,1.0,0,ta,-19.0
3,4,4,1,0,0,4.0,1.0,0,taa,-100.0
5,4,4,1,0,0,3.0,1.0,1,t,-26.0
5,4,4,1,0,0,2.0,1.0,1,tt,31.0
5,4,4,1,0,0,2.0,1.0,1,ttt,81.0
5,4,4,1,0,0,2.0,1.0,1,tttt,81.0
5,4,4,1,0,0,4.0,1.0,1,ttttt,74.0
5,4,4,1,0,0,3.0,1.0,0,a,24.0
5,4,4,1,0,0,2.0,1.0,1,at,81.0
5,4,4,1,0,0,1.0,1.0,1,att,136.0
5,4,4,1,0,0,1.0,1.0,1,attt,136.0
5,4,4,1,0,0,4.0,1.0,2,atttp,131.0
5,4,4,1,0,0,4.0,1.0,2,p,-35.0
5,4,4,1,0,0,3.0,1.0,1,pt,24.0
5,4,4,1,0,0,2.0,1.0,1,ptt,81.0
5,4,4,1,0,0,2.0,1.0,1,pttt,81.0
5,4,4,1,0,0,4.0,1.0,2,ptttp,74.0
5,4,4,1,0,0,3.0,1.0,1,t,-26.0
5,4,4,1,0,0,2.0,1.0,1,tt,31.0
5,4,4,1,0,0,2.0,1.0,2,ttp,31.0
5,4,4,1,0,0,3.0,1.0,1,ttpt,24.0
5,4,4,1,0,0,4.0,1.0,1,ttptt,24.0
5,4,4,1,0,0,3.0,1.0,1,t,-26.0
5,4,4,1,0,0,2.0,1.0,1,tt,31.0
5,4,4,1,0,0,1.0,1.0,0,tta,36.0
5,4,4,1,0,0,2.0,1.0,2,ttap,31.0
5,4,4,1,0,0,4.0,1.0,1,ttapt,24.0
5,4,4,1,0,0,3.0,1.0,1,t,-26.0
5,4,4,1,0,0,2.0,1.0,1,tt,31.0
5,4,4,1,0,0,2.0,1.0,2,ttp,31.0
5,4,4,1,0,0,3.0,1.0,1,ttpt,24.0
5,4,4,1,0,0,4.0,1.0,1,ttptt,24.0
5,4,4,1,0,0,4.0,1.0,2,p,-35.0
5,4,4,1,0,0,3.0,1.0,0,pa,-26.0
5,4,4,1,0,0,3.0,1.0,1,pat,24.0
5,4,4,1,0,0,2.0,1.0,1,patt,31.0
5,4,4,1,0,0,4.0,1.0,1,pattt,31.0
5,4,4,1,0,0,3.0,1.0,1,t,-26.0
5,4,4,1,0,0,2.0,1.0,0,ta,-19.0
5,4,4,1,0,0,3.0,1.0,1,tat,24.0
5,4,4,1,0,0,2.0,1.0,1,tatt,31.0
5,4,4,1,0,0,4.0,1.0,1,tattt,31.0
4,4,4,1,0,0,3.0,1.0,0,a,24.0
4,4,4,1,0,0,2.0,1.0,1,at,81.0
4,4,4,1,0,0,1.0,1.0,1,att,136.0
4,4,4,1,0,0,4.0,1.0,0,atta,400.0
5,4,4,1,0,0,3.0,1.0,1,t,-26.0
5,4,4,1,0,0,3.0,1.0,2,tp,-26.0
5,4,4,1,0,0,3.0,1.0,1,tpt,24.0
5,4,4,1,0,0,2.0,1.0,0,tpta,81.0
5,4,4,1,0,0,4.0,1.0,1,tptat,74.0
5,4,4,1,0,0,4.0,1.0,2,p,-35.0
5,4,4,1,0,0,3.0,1.0,1,pt,24.0
5,4,4,1,0,0,2.0,1.0,1,ptt,81.0
5,4,4,1,0,0,2.0,1.0,1,pttt,81.0
5,4,4,1,0,0,4.0,1.0,1,ptttt,74.0
5,4,4,1,0,0,3.0,1.0,1,t,-26.0
5,4,4,1,0,0,3.0,1.0,2,tp,-26.0
5,4,4,1,0,0,3.0,1.0,1,tpt,24.0
5,4,4,1,0,0,2.0,1.0,0,tpta,81.0
5,4,4,1,0,0,4.0,1.0,2,tptap,74.0
5,4,4,1,0,0,3.0,1.0,1,t,-26.0
5,4,4,1,0,0,2.0,1.0,1,tt,31.0
5,4,4,1,0,0,2.0,1.0,2,ttp,31.0
5,4,4,1,0,0,3.0,1.0,1,ttpt,24.0
5,4,4,1,0,0,4.0,1.0,1,ttptt,24.0
5,4,4,1,0,0,3.0,1.0,1,t,-26.0
5,4,4,1,0,0,3.0,1.0,2,tp,-26.0
5,4,4,1,0,0,3.0,1.0,1,tpt,24.0
5,4,4,1,0,0,3.0,1.0,2,tptp,24.0
5,4,4,1,0,0,4.0,1.0,2,tptpp,15.0
5,4,4,1,0,0,3.0,1.0,1,t,-26.0
5,4,4,1,0,0,2.0,1.0,1,tt,31.0
5,4,4,1,0,0,2.0,1.0,1,ttt,81.0
5,4,4,1,0,0,2.0,1.0,1,tttt,81.0
5,4,4,1,0,0,4.0,1.0,1,ttttt,74.0
5,4,4,1,0,0,3.0,1.0,1,t,-26.0
5,4,4,1,0,0,2.0,1.0,1,tt,31.0
5,4,4,1,0,0,1.0,1.0,0,tta,36.0
5,4,4,1,0,0,2.0,1.0,1,ttat,31.0
5,4,4,1,0,0,4.0,1.0,2,ttatp,24.0
5,4,4,1,0,0,3.0,1.0,1,t,-26.0
5,4,4,1,0,0,2.0,1.0,1,tt,31.0
5,4,4,1,0,0,1.0,1.0,0,tta,36.0
5,4,4,1,0,0,2.0,1.0,1,ttat,31.0
5,4,4,1,0,0,4.0,1.0,2,ttatp,24.0
5,4,4,1,0,0,4.0,1.0,2,p,-35.0
5,4,4,1,0,0,3.0,1.0,1,pt,24.0
5,4,4,1,0,0,2.0,1.0,1,ptt,81.0
5,4,4,1,0,0,2.0,1.0,1,pttt,81.0
5,4,4,1,0,0,4.0,1.0,1,ptttt,74.0
5,4,4,1,0,0,4.0,1.0,2,p,-35.0
5,4,4,1,0,0,4.0,1.0,2,pp,-35.0
5,4,4,1,0,0,3.0,1.0,1,ppt,24.0
5,4,4,1,0,0,2.0,1.0,0,ppta,81.0
5,4,4,1,0,0,4.0,1.0,0,pptaa,-100.0
5,4,4,1,0,0,3.0,1.0,1,t,-26.0
5,4,4,1,0,0,2.0,1.0,0,ta,-19.0
5,4,4,1,0,0,3.0,1.0,1,tat,24.0
5,4,4,1,0,0,2.0,1.0,1,tatt,31.0
5,4,4,1,0,0,4.0,1.0,0,tatta,39.0
5,4,4,1,0,0,3.0,1.0,1,t,-26.0
5,4,4,1,0,0,2.0,1.0,1,tt,31.0
5,4,4,1,0,0,2.0,1.0,2,ttp,31.0
5,4,4,1,0,0,3.0,1.0,2,ttpp,24.0
5,4,4,1,0,0,4.0,1.0,1,ttppt,15.0
5,4,4,1,0,0,3.0,1.0,1,t,-26.0
5,4,4,1,0,0,3.0,1.0,2,tp,-26.0
5,4,4,1,0,0,3.0,1.0,1,tpt,24.0
